SeqName	GO IDs
plot1_0000434236_1	F:GO:0022857; C:GO:0043190; P:GO:0055085
plot1_0000070241_4	C:GO:0043190; P:GO:0055085
plot36_0000012722_6	P:GO:0006508; F:GO:0008237; F:GO:0046872
plot6_0000147839_2	
plot1_0000124036_2	
plot30_0000359097_4	
plot1_0000110706_2	F:GO:0016787
plot30_0000309421_1	F:GO:0016491; F:GO:0050662; P:GO:0055114
plot30_0000078267_9	C:GO:0016020; C:GO:0016021
plot6_0000231386_1	
plot36_0000214793_1	F:GO:0033961
plot1_0000006010_15	C:GO:0016021
plot1_0000027507_2	C:GO:0016021
plot30_0000138396_7	
plot30_0000061187_3	P:GO:0006865
plot1_0000242987_2	P:GO:0006865
plot30_0000025586_7	F:GO:0005524
plot30_0000114303_5	P:GO:0042952; F:GO:0047570
plot1_0000235876_4	C:GO:0016020; C:GO:0016021
plot36_0000085860_4	F:GO:0008807; F:GO:0016829
plot30_0000122229_6	
plot1_0000045373_8	
plot36_0000319801_1	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot30_0000321716_2	P:GO:0006865
plot1_0000579624_3	
plot36_0000015861_4	F:GO:0004151; F:GO:0008121; F:GO:0019213; P:GO:0022900; F:GO:0046872
plot30_0000151025_3	
plot1_0000226994_2	
plot36_0000351850_2	
plot36_0000020589_5	
plot30_0000005138_18	F:GO:0005509; C:GO:0016020; C:GO:0030288; F:GO:0052933; P:GO:0055114
plot30_0000161644_2	
plot36_0000332600_2	F:GO:0016491; P:GO:0055114
plot30_0000000592_20	C:GO:0016020; C:GO:0016021
plot30_0000001700_12	
plot30_0000634248_3	
plot1_0000326192_6	F:GO:0003746; F:GO:0003924; F:GO:0005525; C:GO:0005737; P:GO:0006414
plot30_0000224394_2	P:GO:0006464
plot36_0000033181_2	
plot36_0000006217_14	F:GO:0004371; P:GO:0006071; P:GO:0016310; F:GO:0047324
plot30_0000031908_11	F:GO:0003824
plot1_0000103984_6	F:GO:0004089; F:GO:0008270
plot30_0000268104_1	P:GO:0006865
plot1_0000111552_1	F:GO:0033961
plot30_0000255325_3	C:GO:0016020; C:GO:0016021
plot36_0000175623_1	C:GO:0043190; P:GO:0055085
plot30_0000038185_6	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot6_0000256736_5	F:GO:0004131; F:GO:0008270; F:GO:0102480
plot6_0000078496_2	
plot30_0000062820_7	
plot1_0000382471_2	
plot30_0000339775_3	
plot1_0000387107_1	F:GO:0016614; F:GO:0050660; P:GO:0055114
plot1_0000001996_8	F:GO:0008876; F:GO:0016491; P:GO:0055114
plot1_0000483610_2	C:GO:0043190; P:GO:0055085
plot1_0000169928_3	F:GO:0008430
plot30_0000035479_1	F:GO:0005509; C:GO:0016020; F:GO:0016614; P:GO:0055114
plot30_0000021598_12	F:GO:0005524
plot1_0000326046_3	
plot1_0000621945_2	C:GO:0016020; C:GO:0016021
plot30_0000150952_7	
plot30_0000012848_16	C:GO:0016021; F:GO:0016787; F:GO:0016831
plot1_0000021876_9	C:GO:0043190; P:GO:0055085
plot30_0000201174_3	
plot1_0000056859_1	F:GO:0018817; P:GO:0019439
plot36_0000248613_3	F:GO:0016787
plot1_0000103220_3	
plot1_0000578662_3	P:GO:0015846; F:GO:0019808; C:GO:0042597; P:GO:0055085
plot1_0000414010_2	F:GO:0016491; P:GO:0055114
plot6_0000000571_29	C:GO:0016021
plot30_0000592374_3	P:GO:0055085
plot36_0000028061_3	
plot30_0000154398_1	F:GO:0016829
plot1_0000100775_2	F:GO:0030246
plot36_0000108246_2	P:GO:0008643
plot30_0000107865_2	P:GO:0008643
plot1_0000148525_4	
plot30_0000015153_2	F:GO:0016491; F:GO:0030151; P:GO:0042128; P:GO:0055114
plot1_0000317816_1	
plot36_0000077766_3	F:GO:0004930; P:GO:0007154; P:GO:0007186; P:GO:0007194; C:GO:0016020; C:GO:0016021
plot6_0000016557_7	F:GO:0016491; P:GO:0055114
plot30_0000402583_1	
plot30_0000069118_2	F:GO:0003955; C:GO:0005829; F:GO:0010181; F:GO:0042803; F:GO:0052873; P:GO:0055114
plot1_0000022523_7	
plot1_0000684347_2	
plot30_0000035258_7	F:GO:0005488
plot1_0000615001_2	
plot1_0000352231_4	
plot6_0000040999_1	C:GO:0016020
plot36_0000183857_3	C:GO:0016021; F:GO:0016787
plot1_0000029449_2	
plot1_0000339799_4	
plot30_0000081535_3	
plot1_0000023351_10	F:GO:0003824
plot30_0000061310_2	
plot30_0000392293_2	C:GO:0016020
plot36_0000017156_8	F:GO:0016491; F:GO:0050660; P:GO:0055114
plot6_0000055090_5	
plot30_0000113864_1	P:GO:0006817
plot6_0000000265_18	
plot30_0000544496_3	
plot30_0000147959_3	P:GO:0006801; F:GO:0016491
plot6_0000097012_2	F:GO:0008484
plot6_0000004532_15	C:GO:0043190; P:GO:0055085
plot1_0000115366_2	F:GO:0005507; F:GO:0009055; C:GO:0016021; P:GO:0022900
plot1_0000128995_2	P:GO:0009228
plot30_0000059564_5	
plot30_0000109157_6	F:GO:0016491; P:GO:0055114
plot1_0000052639_3	F:GO:0005488
plot1_0000035259_5	
plot1_0000074988_7	F:GO:0016614; F:GO:0050660; P:GO:0055114
plot1_0000424429_3	P:GO:0008643
plot30_0000409609_1	F:GO:0004497; P:GO:0055114
plot30_0000018848_9	
plot1_0000093283_4	F:GO:0004497; P:GO:0055114
plot1_0000014734_16	
plot30_0000347536_1	
plot36_0000020488_1	F:GO:0005488; P:GO:0050896
plot30_0000040393_4	C:GO:0043190; P:GO:0055085
plot36_0000105474_2	F:GO:0016787
plot36_0000504583_1	
plot1_0000029286_5	
plot1_0000357592_1	F:GO:0016829; F:GO:0030246
plot1_0000012016_7	
plot30_0000038494_8	P:GO:0008643
plot30_0000178810_5	P:GO:0008643
plot30_0000032961_3	C:GO:0016021; F:GO:0016787; F:GO:0016831
plot1_0000091927_5	F:GO:0016746; F:GO:0033961
plot30_0000380838_1	
plot30_0000000075_49	
plot30_0000071082_4	F:GO:0016491; F:GO:0030151; P:GO:0042128; P:GO:0055114
plot30_0000377067_5	F:GO:0005509; C:GO:0016020; F:GO:0016614; C:GO:0030288; P:GO:0055114
plot36_0000251563_2	F:GO:0003824; F:GO:0005509; C:GO:0005576; P:GO:0009405
plot1_0000055918_5	F:GO:0003824
plot36_0000329107_2	
plot30_0000161792_3	F:GO:0004449; P:GO:0055114
plot6_0000017541_6	C:GO:0030288; C:GO:0043190; P:GO:0055085; F:GO:1904680
plot30_0000644648_2	
plot30_0000229970_4	F:GO:0004040; F:GO:0043864
plot36_0000176623_3	F:GO:0009055; C:GO:0016020; P:GO:0022900; F:GO:0046872; F:GO:0051537
plot1_0000649625_1	
plot1_0000122395_3	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot30_0000038816_2	F:GO:0008565; C:GO:0015627; P:GO:0015628; C:GO:0016021
plot30_0000404215_2	F:GO:0004180; P:GO:0006508; C:GO:0009279; C:GO:0016020; C:GO:0016021; F:GO:0030246
plot36_0000008408_7	F:GO:0003993; P:GO:0016311; C:GO:0030288
plot1_0000215966_1	F:GO:0016614; F:GO:0050660; P:GO:0055114
plot6_0000239104_2	F:GO:0047121; P:GO:0055114
plot36_0000191628_3	F:GO:0016491; F:GO:0030151; P:GO:0042128; P:GO:0055114
plot1_0000593503_1	P:GO:0008643
plot6_0000094103_4	
plot1_0000003794_19	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot36_0000213584_3	
plot6_0000060596_3	F:GO:0051213; P:GO:0055114
plot36_0000364585_1	F:GO:0003674; C:GO:0005575
plot1_0000249856_3	
plot30_0000198569_1	C:GO:0016020
plot36_0000034013_2	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000091478_2	P:GO:0030638
plot1_0000218514_2	F:GO:0016614
plot1_0000063374_7	F:GO:0004061; P:GO:0019441
plot6_0000139822_2	
plot30_0000207648_1	F:GO:0008121; C:GO:0016021; P:GO:0022900
plot1_0000168128_3	C:GO:0016020
plot1_0000022069_10	F:GO:0005509; P:GO:0006508; P:GO:0007154; F:GO:0008237; F:GO:0009055; C:GO:0016020; C:GO:0016021; F:GO:0020037; P:GO:0022900
plot30_0000342775_2	F:GO:0004222; P:GO:0006508
plot36_0000084859_4	C:GO:0043190; P:GO:0055085
plot1_0000021283_15	P:GO:0006508; F:GO:0008134; F:GO:0008233; C:GO:0016020; C:GO:0016021; P:GO:0016567; C:GO:0031463
plot1_0000417933_1	C:GO:0016021
plot1_0000440307_2	
plot1_0000009659_9	
plot1_0000592491_1	C:GO:0016020
plot30_0000542087_3	
plot30_0000111787_6	
plot36_0000030312_9	F:GO:0008806
plot30_0000179080_3	
plot1_0000056928_8	
plot30_0000055445_7	P:GO:0006865
plot6_0000283984_2	
plot30_0000218751_2	F:GO:0005534; P:GO:0015757
plot1_0000018890_5	
plot30_0000210965_3	F:GO:0004462; F:GO:0046872; F:GO:0051213; P:GO:0055114
plot30_0000233236_5	
plot36_0000096977_2	F:GO:0005488
plot30_0000452785_1	
plot30_0000285423_1	F:GO:0005507; F:GO:0016491; P:GO:0051301; P:GO:0055114
plot30_0000124155_1	F:GO:0003824
plot1_0000280888_5	
plot36_0000144975_3	
plot30_0000006149_4	C:GO:0016020; C:GO:0016021
plot1_0000220951_2	F:GO:0016491; P:GO:0055114
plot1_0000430585_2	P:GO:0015689
plot1_0000075325_1	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085
plot1_0000005835_7	F:GO:0004308
plot1_0000652362_3	P:GO:0006865
plot30_0000127263_5	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot1_0000224548_1	F:GO:0008565; C:GO:0015627; P:GO:0015628; C:GO:0016021
plot1_0000304084_3	
plot1_0000054631_2	F:GO:0016491; P:GO:0055114
plot30_0000399153_2	
plot36_0000240726_2	C:GO:0016021
plot1_0000330214_1	C:GO:0043190; P:GO:0055085
plot1_0000513420_2	F:GO:0003824
plot1_0000661200_2	
plot1_0000648094_1	F:GO:0003824
plot30_0000215962_2	F:GO:0004553; P:GO:0016052; F:GO:0030246
plot36_0000033806_2	P:GO:0006865
plot30_0000031361_8	F:GO:0005507; F:GO:0018492; F:GO:0030151; F:GO:0043885; P:GO:0055114
plot1_0000002037_24	C:GO:0016020; C:GO:0016021
plot1_0000128713_2	P:GO:0006355; F:GO:0016853
plot1_0000415431_1	
plot1_0000031163_6	C:GO:0016020
plot1_0000182480_3	
plot1_0000164711_6	
plot30_0000047517_3	
plot1_0000005835_18	F:GO:0051213; P:GO:0055114
plot36_0000001503_15	F:GO:0008270; F:GO:0016491; P:GO:0055114
plot1_0000235330_4	F:GO:0008874; P:GO:0055114
plot36_0000010242_8	
plot30_0000131746_1	
plot36_0000127948_1	F:GO:0003677; C:GO:0016020; C:GO:0016021
plot1_0000028952_9	C:GO:0016020
plot1_0000210893_2	F:GO:0016787
plot1_0000209224_4	
plot36_0000126290_1	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot6_0000112767_3	
plot36_0000372911_3	F:GO:0033961
plot1_0000307541_4	F:GO:0003824
plot30_0000151359_1	P:GO:0006865
plot6_0000154031_2	
plot30_0000001751_2	P:GO:0006865
plot30_0000425513_1	P:GO:0008643
plot30_0000022326_2	F:GO:0016811
plot30_0000014352_3	F:GO:0016491; F:GO:0030151; P:GO:0042128; P:GO:0055114
plot6_0000188296_2	F:GO:0030246
plot36_0000073516_3	F:GO:0005507; F:GO:0009055; C:GO:0016021; P:GO:0022900
plot1_0000213765_4	
plot1_0000054216_7	P:GO:0006865
plot30_0000268496_3	C:GO:0043190; P:GO:0055085
plot1_0000002112_21	
plot1_0000003505_19	F:GO:0016787
plot1_0000534120_1	
plot1_0000482676_2	F:GO:0030246
plot6_0000019351_3	
plot30_0000077994_6	F:GO:0004601; P:GO:0006979; P:GO:0098869
plot30_0000120655_2	C:GO:0016020; C:GO:0016021; F:GO:0016787
plot1_0000132446_1	
plot1_0000359259_2	
plot30_0000229238_3	F:GO:0004040
plot1_0000009945_2	F:GO:0016614
plot30_0000451905_1	F:GO:0004601; F:GO:0005509; P:GO:0006979; F:GO:0020037; P:GO:0055114; P:GO:0098869
plot1_0000000774_5	F:GO:0003824
plot30_0000158586_3	F:GO:0046872
plot30_0000401459_3	
plot1_0000007609_10	C:GO:0043190; P:GO:0055085
plot30_0000138364_7	C:GO:0016020; C:GO:0016021
plot1_0000018781_6	F:GO:0004784; P:GO:0019430; F:GO:0046872; P:GO:0055114
plot1_0000156699_2	F:GO:0016787; F:GO:0016831
plot30_0000028622_3	F:GO:0016787
plot1_0000670340_2	C:GO:0016020
plot30_0000097968_7	F:GO:0016746; F:GO:0016787
plot36_0000120834_4	C:GO:0016021; F:GO:0016491; P:GO:0042128; P:GO:0055114
plot30_0000195251_2	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000053331_1	
plot1_0000012075_3	C:GO:0043190; P:GO:0055085
plot36_0000166268_3	F:GO:0004061; P:GO:0019441
plot30_0000455896_2	F:GO:0016491; F:GO:0050235; P:GO:0055114
plot6_0000244348_2	F:GO:0016829
plot30_0000012018_1	C:GO:0016021; F:GO:0016788
plot1_0000009983_4	F:GO:0005507; F:GO:0018492; F:GO:0030151; P:GO:0055114
plot1_0000010029_7	
plot30_0000087819_1	C:GO:0016020
plot1_0000069926_4	F:GO:0030246
plot6_0000036007_4	
plot30_0000002855_3	
plot6_0000044890_3	F:GO:0003824
plot6_0000156871_3	
plot1_0000397485_2	
plot36_0000340951_1	F:GO:0004061; P:GO:0019441
plot30_0000256600_3	C:GO:0016020; C:GO:0016021
plot1_0000667762_2	
plot1_0000195353_2	F:GO:0016614
plot1_0000028708_3	F:GO:0016614
plot1_0000082439_2	C:GO:0043190; P:GO:0055085
plot30_0000061019_6	
plot1_0000536714_3	F:GO:0016829; F:GO:0051213; P:GO:0055114
plot30_0000320768_5	
plot30_0000010379_12	C:GO:0016020; C:GO:0016021
plot1_0000002789_10	
plot6_0000003234_10	
plot36_0000035328_5	F:GO:0016209; F:GO:0016684; P:GO:0050896
plot1_0000112846_1	F:GO:0016810
plot1_0000162965_3	
plot1_0000184574_3	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0030246; F:GO:0046872
plot30_0000128454_3	C:GO:0043190; P:GO:0055085
plot1_0000008933_13	F:GO:0005488
plot36_0000047503_3	F:GO:0004347; C:GO:0005737; P:GO:0006094; P:GO:0006096
plot36_0000097489_8	
plot1_0000019163_3	F:GO:0016787
plot1_0000518001_2	
plot30_0000128539_2	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot6_0000251997_2	F:GO:0016740
plot30_0000010186_1	
plot30_0000228201_2	F:GO:0016614; F:GO:0050660; P:GO:0055114
plot1_0000233981_3	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot30_0000419359_2	F:GO:0004801; C:GO:0005737; P:GO:0005975; P:GO:0006098
plot30_0000363102_1	F:GO:0016787; F:GO:0016831
plot6_0000003951_5	
plot1_0000527606_2	F:GO:0004807; C:GO:0005737; P:GO:0006094; P:GO:0006096
plot1_0000279480_2	F:GO:0016705; P:GO:0055114
plot30_0000179049_3	
plot30_0000088703_3	C:GO:0005623; P:GO:0006662; F:GO:0015035; P:GO:0045454; P:GO:0055114
plot1_0000005568_4	F:GO:0008168; P:GO:0032259
plot30_0000036032_3	F:GO:0005198; C:GO:0009289; C:GO:0016020; P:GO:0030030
plot36_0000031431_4	F:GO:0051213; P:GO:0055114
plot30_0000148785_3	F:GO:0008168; P:GO:0032259
plot1_0000444109_1	C:GO:0016020
plot6_0000132856_4	
plot1_0000243679_1	
plot6_0000002779_5	F:GO:0016491; P:GO:0055114
plot36_0000139002_3	F:GO:0004601; C:GO:0005623; P:GO:0045454; F:GO:0051920; P:GO:0055114; P:GO:0098869
plot1_0000002767_3	F:GO:0008806
plot30_0000206575_6	
plot36_0000335031_1	C:GO:0043190; P:GO:0055085
plot6_0000199702_2	C:GO:0043190; P:GO:0055085
plot36_0000005831_9	P:GO:0007155; C:GO:0009289; C:GO:0016021
plot30_0000019243_6	
plot1_0000056669_4	
plot30_0000188574_4	F:GO:0004065
plot30_0000031518_11	F:GO:0004065
plot30_0000013773_1	
plot30_0000351721_2	F:GO:0003824
plot30_0000568947_1	F:GO:0004130; F:GO:0009055; C:GO:0016021; F:GO:0020037; P:GO:0022900; F:GO:0046872; P:GO:0098869
plot1_0000111577_2	F:GO:0016829
plot6_0000131036_3	F:GO:0005509; C:GO:0016020; F:GO:0052935; P:GO:0055114
plot30_0000546855_1	P:GO:0006355; F:GO:0016853
plot1_0000241513_3	F:GO:0004061; P:GO:0019441
plot36_0000321909_1	
plot30_0000055305_4	
plot1_0000114632_3	P:GO:0005975; P:GO:0006098; F:GO:0017057
plot1_0000325781_5	
plot30_0000014584_11	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot1_0000103868_6	
plot1_0000054261_4	P:GO:0008643
plot1_0000033916_6	
plot30_0000410882_1	C:GO:0043190; P:GO:0055085
plot1_0000121972_2	
plot30_0000118192_4	F:GO:0019825; F:GO:0020037
plot1_0000104978_6	F:GO:0003677; F:GO:0043565
plot30_0000066517_4	F:GO:0004356; F:GO:0005524; C:GO:0005737; P:GO:0006542
plot30_0000561804_1	P:GO:0008643
plot36_0000030119_5	C:GO:0030288; P:GO:0071705
plot1_0000067861_5	
plot1_0000000075_47	
plot36_0000018882_8	
plot36_0000007833_8	F:GO:0008707; P:GO:0016311; F:GO:0016787; C:GO:0043190; P:GO:0055085
plot36_0000168921_1	
plot30_0000285431_1	
plot6_0000164506_2	F:GO:0005524
plot36_0000357160_1	
plot1_0000147821_3	F:GO:0016788
plot36_0000487941_2	C:GO:0016021
plot1_0000200824_3	
plot36_0000248091_1	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085
plot36_0000013056_3	
plot30_0000007022_4	
plot1_0000106211_6	P:GO:0015846; F:GO:0019808; C:GO:0042597
plot6_0000081856_4	F:GO:0051213; P:GO:0055114
plot1_0000422356_2	P:GO:0005975; F:GO:0016853; P:GO:0044283; P:GO:1901576
plot6_0000090630_3	F:GO:0005507; F:GO:0016491; P:GO:0055114
plot1_0000105986_3	P:GO:0008643
plot30_0000161745_3	F:GO:0005198; C:GO:0009289; C:GO:0016020; P:GO:0030030
plot1_0000540383_1	F:GO:0003677
plot30_0000000276_18	F:GO:0005198; P:GO:0007155; C:GO:0009289; C:GO:0016021; P:GO:0030030
plot30_0000064523_3	
plot30_0000209873_3	
plot1_0000043783_4	F:GO:0005488
plot1_0000007666_12	F:GO:0016740
plot1_0000256830_3	F:GO:0003871; F:GO:0004190; P:GO:0006508; F:GO:0008270; P:GO:0009086; P:GO:0032259; F:GO:0050555
plot1_0000300460_2	F:GO:0019825; F:GO:0020037
plot1_0000176601_3	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085
plot6_0000013581_7	F:GO:0004130; F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872; P:GO:0098869
plot6_0000272898_3	F:GO:0016811
plot30_0000000953_17	F:GO:0004222; P:GO:0006508
plot36_0000083944_5	
plot1_0000435962_2	F:GO:0046872
plot30_0000193918_3	C:GO:0016021
plot30_0000012389_2	C:GO:0016021
plot30_0000492239_1	F:GO:0003885; C:GO:0016020; P:GO:0055114; F:GO:0071949
plot30_0000029303_2	F:GO:0005507; F:GO:0018492; F:GO:0030151; P:GO:0055114
plot36_0000356703_1	
plot1_0000008452_9	P:GO:0008643
plot6_0000214663_1	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot30_0000001668_21	
plot30_0000218303_3	F:GO:0004792
plot30_0000050826_5	C:GO:0016021
plot30_0000406604_3	F:GO:0016787; C:GO:0043190; P:GO:0055085
plot1_0000387428_1	P:GO:0000413; F:GO:0003755
plot1_0000415836_3	F:GO:0016787
plot1_0000335985_3	C:GO:0016020; C:GO:0016021
plot30_0000156663_1	
plot30_0000548131_2	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot36_0000066446_6	
plot30_0000198253_4	F:GO:0016787
plot1_0000418302_1	C:GO:0016021; F:GO:0016491; F:GO:0043546; F:GO:0046872; F:GO:0051539; P:GO:0055114
plot36_0000437381_2	C:GO:0043190; P:GO:0055085
plot1_0000289080_3	C:GO:0016021
plot36_0000028308_1	F:GO:0005507; C:GO:0016020; C:GO:0016021
plot6_0000038917_4	
plot30_0000050753_3	
plot30_0000233251_2	P:GO:0015716; C:GO:0043190; P:GO:0055085
plot36_0000008584_5	F:GO:0016491; P:GO:0055114; F:GO:0071949
plot30_0000225686_4	
plot1_0000346031_3	C:GO:0016020; C:GO:0016021
plot36_0000062841_2	
plot30_0000207325_3	F:GO:0016787
plot6_0000008921_3	F:GO:0016614; P:GO:0055114
plot30_0000185969_2	F:GO:0016829; F:GO:0051213; P:GO:0055114
plot30_0000332849_5	F:GO:0019825; F:GO:0020037
plot1_0000182054_4	F:GO:0005198; P:GO:0007155; C:GO:0009289; C:GO:0016021; P:GO:0030030
plot1_0000007507_10	F:GO:0003677; F:GO:0030145; F:GO:0045735; F:GO:0051213; P:GO:0055114
plot1_0000285954_1	P:GO:0008643
plot30_0000292435_2	C:GO:0043190; P:GO:0055085
plot36_0000082234_3	
plot36_0000423375_1	
plot30_0000416780_1	P:GO:0006811; C:GO:0009279; F:GO:0015288; C:GO:0016020; C:GO:0016021; C:GO:0046930; P:GO:0055085
plot30_0000346337_3	
plot1_0000045172_2	F:GO:0016787
plot30_0000401332_2	F:GO:0051213; P:GO:0055114
plot1_0000145376_4	F:GO:0016740
plot1_0000015573_13	P:GO:0006865
plot1_0000583061_2	C:GO:0016020; C:GO:0016021
plot1_0000144275_5	
plot1_0000008033_13	F:GO:0003824
plot1_0000667353_1	
plot1_0000000025_192	F:GO:0005509; C:GO:0016020; C:GO:0030288; F:GO:0052930; F:GO:0052931; F:GO:0052932; P:GO:0055114
plot36_0000087638_2	C:GO:0016021
plot30_0000131318_2	P:GO:0015689; F:GO:0046872
plot36_0000311331_5	F:GO:0033961
plot36_0000141093_1	C:GO:0016020
plot1_0000339717_6	
plot6_0000007871_3	
plot1_0000024699_10	F:GO:0004462; F:GO:0046872
plot36_0000273804_2	F:GO:0016614
plot30_0000156452_3	F:GO:0003824
plot1_0000018643_6	F:GO:0008565; C:GO:0015627; P:GO:0015628; C:GO:0016021
plot30_0000151871_3	
plot1_0000443000_1	F:GO:0004061; P:GO:0019441
plot1_0000410116_3	
plot6_0000012952_7	
plot1_0000171152_3	F:GO:0016787
plot1_0000207970_2	F:GO:0016614
plot1_0000385184_1	C:GO:0043190
plot6_0000158788_3	
plot30_0000084463_5	C:GO:0016021
plot1_0000291819_2	
plot1_0000001887_28	F:GO:0003677
plot1_0000060386_5	F:GO:0003824
plot30_0000036750_1	F:GO:0016787
plot1_0000067410_2	F:GO:0005509; P:GO:0006508; P:GO:0007154; F:GO:0008237; C:GO:0016020; C:GO:0016021; F:GO:0016301; P:GO:0016310; F:GO:0016740
plot1_0000179263_1	
plot1_0000022181_3	
plot30_0000654448_1	
plot36_0000135693_4	
plot1_0000001341_36	
plot30_0000013136_11	F:GO:0004497; F:GO:0016705; P:GO:0055114
plot36_0000111886_3	F:GO:0033961
plot30_0000044338_6	
plot1_0000220374_5	F:GO:0016787
plot1_0000037267_2	C:GO:0016021; F:GO:0016491; P:GO:0055114
plot1_0000555639_1	C:GO:0043190; P:GO:0055085
plot30_0000142940_4	
plot30_0000061559_5	F:GO:0003824
plot36_0000142399_4	
plot6_0000056559_2	F:GO:0016787
plot30_0000605281_2	C:GO:0016020; F:GO:0016787
plot1_0000006000_7	
plot1_0000043628_2	F:GO:0016746; F:GO:0033961
plot1_0000005274_9	
plot1_0000061294_1	P:GO:0000160; F:GO:0005506; F:GO:0050605; P:GO:0055114; P:GO:0098869
plot30_0000039503_6	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot30_0000562953_2	F:GO:0016491; P:GO:0055114
plot36_0000173844_3	
plot30_0000460500_3	
plot6_0000200128_2	
plot36_0000031147_6	F:GO:0003824; P:GO:0006518; C:GO:0016020
plot30_0000002189_3	
plot36_0000393119_2	
plot30_0000002437_12	
plot1_0000130261_1	C:GO:0016021; F:GO:0030246
plot30_0000284058_1	F:GO:0003824; P:GO:0007154; C:GO:0016020; C:GO:0016021
plot6_0000004034_11	F:GO:0005524
plot6_0000027345_4	F:GO:0003871; F:GO:0008270; P:GO:0009086; F:GO:0016740; P:GO:0032259; F:GO:0046872
plot30_0000046848_2	C:GO:0016020; C:GO:0016021
plot36_0000037627_4	C:GO:0043190; P:GO:0055085
plot1_0000471819_2	P:GO:0008643
plot1_0000685384_2	
plot1_0000173488_3	F:GO:0016787
plot36_0000471100_1	F:GO:0003824
plot6_0000193654_1	C:GO:0016020
plot1_0000420935_1	F:GO:0004252; F:GO:0005509; P:GO:0006508; P:GO:0007155
plot36_0000367194_3	C:GO:0016020; C:GO:0016021; P:GO:0055070
plot36_0000186166_3	
plot1_0000546187_1	P:GO:0006865
plot6_0000117787_2	
plot30_0000577507_2	F:GO:0000287; F:GO:0004497; F:GO:0030976; P:GO:0055114
plot30_0000025215_9	C:GO:0043190; P:GO:0055085
plot30_0000049084_8	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot6_0000083403_1	
plot30_0000068737_6	P:GO:0035435; F:GO:0042301; C:GO:0043190
plot1_0000280444_2	F:GO:0004616; P:GO:0006098; F:GO:0050661; P:GO:0055114
plot1_0000063875_3	P:GO:0005975; F:GO:0016810
plot1_0000232861_5	F:GO:0016787
plot1_0000092314_8	F:GO:0016787
plot1_0000267452_1	F:GO:0004497; F:GO:0016705; P:GO:0055114
plot36_0000168999_3	F:GO:0016787
plot36_0000166172_2	
plot30_0000024858_6	
plot30_0000040959_8	F:GO:0008270; F:GO:0016491; P:GO:0055114
plot30_0000076863_6	P:GO:0006817; C:GO:0016021
plot1_0000017646_8	F:GO:0008270; F:GO:0016491; P:GO:0055114
plot1_0000003261_19	F:GO:0004801; C:GO:0005737; P:GO:0005975; P:GO:0006098
plot30_0000333650_1	C:GO:0005886
plot1_0000471963_2	C:GO:0016020
plot30_0000055783_5	C:GO:0016020
plot36_0000024594_3	F:GO:0005488
plot30_0000047249_3	
plot30_0000043795_3	F:GO:0004180; P:GO:0006508
plot30_0000417271_3	
plot1_0000360133_4	F:GO:0016787
plot30_0000641723_2	P:GO:0006865
plot1_0000385201_1	F:GO:0042301
plot1_0000022536_3	
plot30_0000209502_3	F:GO:0009055; F:GO:0020037; P:GO:0022900; F:GO:0046872
plot30_0000093392_3	C:GO:0009279; C:GO:0016021
plot1_0000665337_1	C:GO:0016021; F:GO:0016746; F:GO:0016787
plot1_0000543305_3	
plot30_0000500560_3	F:GO:0003824
plot1_0000002783_9	
plot6_0000226566_2	F:GO:0005509; C:GO:0016020; F:GO:0052935; F:GO:0052936; P:GO:0055114
plot6_0000279789_1	C:GO:0005737; C:GO:0016020; C:GO:0016021
plot1_0000320460_1	P:GO:0006508; F:GO:0008237
plot1_0000451311_2	
plot6_0000011281_7	
plot36_0000061498_4	F:GO:0004180; P:GO:0006508
